city_name,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
Himamaylan,1.3548387096774193,369.2243951612903,0.08544354838709678,4.006290322580646,28.25326612903226,0.811733870967742,7.858669354838709,9.011290322580646,4.108225806451613
Ilagan,1.7903225806451613,538.9173387096774,0.29225806451612907,5.948185483870968,27.057379032258062,0.784233870967742,15.118830645161289,16.42008064516129,7.204032258064516
Iligan City,1.1330645161290323,306.4513709677419,0.06290322580645161,3.3773387096774194,32.784354838709675,2.3822177419354835,4.409032258064516,5.0358064516129035,1.0795161290322581
Iloilo City,1.4637096774193548,447.27407258064517,0.6721370967741935,5.616572580645162,18.372096774193547,1.2279032258064515,9.701733870967743,11.042741935483871,6.29733870967742
Imus,2.3588709677419355,647.7677822580646,0.8023790322580645,16.10435483870968,54.22915322580645,8.563709677419356,30.62911290322581,43.49338709677419,3.2938306451612904
Iriga City,1.6370967741935485,362.4277419354839,0.08338709677419355,3.7165322580645164,21.940645161290323,11.118629032258065,13.625564516129032,14.808064516129033,4.11875
Isabela,1.2540322580645162,328.3897983870968,0.06870967741935484,2.6096370967741938,32.268346774193546,0.7730645161290323,5.917016129032258,6.80608870967742,2.5344758064516126
Kabankalan,1.4193548387096775,397.044435483871,0.1667741935483871,5.554758064516129,20.941129032258065,1.062016129032258,8.832338709677419,9.846975806451614,6.114314516129032
Kidapawan,1.9233870967741935,575.0143548387097,0.41266129032258064,11.360241935483872,23.776612903225807,2.105967741935484,16.533870967741933,18.87548387096774,15.53475806451613
Koronadal,1.6935483870967742,542.9145564516128,0.16782258064516128,8.51616935483871,21.537217741935482,1.4515322580645162,13.442701612903226,15.610080645161291,11.555604838709677
La Carlota,1.1814516129032258,318.6989516129032,0.07229838709677419,2.8745967741935483,30.85100806451613,1.0554032258064516,4.578346774193549,5.805564516129032,1.9657661290322581
Lamitan,1.0,253.01838709677418,0.08100806451612903,3.3460483870967743,14.054758064516129,0.6221370967741935,2.583508064516129,3.029274193548387,2.8890725806451614
Laoag,1.2379032258064515,277.6826612903226,0.022338709677419355,1.0069758064516128,46.41129032258065,0.34262096774193546,4.995040322580645,5.45733870967742,0.4350403225806452
Lapu-Lapu City,1.5403225806451613,434.5954032258065,0.24258064516129033,8.26850806451613,21.169072580645164,5.242056451612903,11.255120967741936,14.834112903225806,7.7777419354838715
Las Piñas,2.3588709677419355,647.7677822580646,0.8023790322580645,16.10435483870968,54.22915322580645,8.563709677419356,30.62911290322581,43.49338709677419,3.2938306451612904
Legazpi City,1.5080645161290323,340.1999193548387,0.08826612903225807,3.1495161290322584,20.729435483870965,8.07891129032258,11.041008064516129,11.937943548387098,1.7935887096774195
Ligao,1.5161290322580645,317.1579032258065,0.036048387096774194,1.9566935483870966,26.81975806451613,9.142701612903226,10.768790322580644,11.38350806451613,0.9202822580645161
Lipa City,1.3911290322580645,329.5268548387097,0.3441532258064516,8.994717741935483,34.82092741935484,7.309959677419355,8.006532258064516,10.156572580645161,2.406774193548387
Lucena,1.5362903225806452,447.87947580645164,0.7099193548387097,4.934475806451613,15.538790322580645,0.9058870967741935,10.55516129032258,11.864959677419355,4.9725
Maasin,1.5362903225806452,447.87947580645164,0.7099193548387097,4.934475806451613,15.538790322580645,0.9058870967741935,10.55516129032258,11.864959677419355,4.9725
Mabalacat City,1.939516129032258,514.5830645161291,0.6815725806451612,7.572177419354839,25.07951612903226,2.1223387096774196,17.884637096774195,19.80923387096774,6.247580645161291
Makati City,3.092741935483871,1485.2944758064518,15.042661290322581,33.24729838709678,33.43766129032259,25.59225806451613,62.73657258064516,76.64754032258064,9.407661290322581
Malabon,1.3790322580645162,290.1255241935484,0.05858870967741936,1.979032258064516,44.14407258064516,1.9772983870967742,8.209959677419354,9.295564516129033,0.20455645161290323
Malaybalay,1.2580645161290323,347.93225806451613,0.10443548387096774,5.979879032258064,13.10741935483871,0.822741935483871,6.791290322580645,8.251854838709678,6.8304838709677425
Malolos,2.717741935483871,872.7029838709677,2.3634677419354837,18.787983870967743,31.145967741935483,6.8025806451612905,34.940766129032255,44.31721774193549,11.77850806451613
Mandaluyong City,3.092741935483871,1485.2944758064518,15.042661290322581,33.24729838709678,33.43766129032259,25.59225806451613,62.73657258064516,76.64754032258064,9.407661290322581
Mandaue City,1.5403225806451613,434.5954032258065,0.24258064516129033,8.26850806451613,21.169072580645164,5.242056451612903,11.255120967741936,14.834112903225806,7.7777419354838715
Manila,2.6370967741935485,843.7524596774193,1.6079032258064516,21.530604838709678,41.83568548387097,9.219879032258065,36.32032258064516,49.22548387096774,9.63491935483871
Marawi,1.810483870967742,503.2910887096774,0.4367741935483871,9.72233870967742,17.19600806451613,1.7389516129032259,14.49616935483871,16.758346774193548,16.658185483870966
Mati,1.028225806451613,258.9202419354839,0.02907258064516129,1.229274193548387,31.25790322580645,0.43181451612903227,1.561209677419355,1.6627822580645162,0.29395161290322586
Meycauayan,2.6370967741935485,843.7524596774193,1.6079032258064516,21.530604838709678,41.83568548387097,9.219879032258065,36.32032258064516,49.22548387096774,9.63491935483871
Muñoz,2.245967741935484,630.7487903225807,1.1168951612903226,10.135443548387098,28.537862903225808,2.4113709677419353,22.408306451612905,25.338185483870966,5.457580645161291
Naga,1.4274193548387097,318.0194758064516,0.05391129032258065,2.3993951612903226,23.1308064516129,4.040120967741935,9.053467741935485,9.78959677419355,1.810967741935484
Navotas,2.6370967741935485,843.7524596774193,1.6079032258064516,21.530604838709678,41.83568548387097,9.219879032258065,36.32032258064516,49.22548387096774,9.63491935483871
Olongapo,1.4153225806451613,341.0009274193548,0.05463709677419355,2.642298387096774,29.639798387096775,0.9887096774193548,10.724032258064517,12.057459677419354,1.5737096774193546
Ormoc,1.4516129032258065,408.10798387096776,0.16782258064516128,8.08258064516129,22.74,3.6326612903225803,10.167661290322581,11.52290322580645,4.603104838709677
Oroquieta,1.0040322580645162,291.04028225806456,0.02245967741935484,1.653508064516129,23.126048387096777,0.33120967741935486,2.9417741935483868,3.424758064516129,1.9299193548387097
Ozamiz City,1.1370967741935485,327.8444758064516,0.07846774193548388,4.329637096774194,17.606532258064515,0.8791935483870967,4.72258064516129,5.54516129032258,3.7384677419354837
Pagadian,1.4112903225806452,402.065,0.19544354838709677,7.297983870967743,14.60125,1.3594758064516128,8.256693548387098,9.337217741935484,9.124959677419353
Palayan City,2.810483870967742,909.0422580645162,1.9560887096774193,18.34375,27.486693548387095,4.45491935483871,34.41334677419355,37.769677419354835,15.393064516129032
Panabo,1.3508064516129032,420.93471774193546,0.33641129032258066,9.29141129032258,20.220362903225805,2.5086290322580647,8.163266129032259,9.741975806451613,3.694556451612903
Paranaque City,3.092741935483871,1485.2944758064518,15.042661290322581,33.24729838709678,33.43766129032259,25.59225806451613,62.73657258064516,76.64754032258064,9.407661290322581
Pasig,3.092741935483871,1485.2944758064518,15.042661290322581,33.24729838709678,33.43766129032259,25.59225806451613,62.73657258064516,76.64754032258064,9.407661290322581
Puerto Princesa City,1.0,254.59955645161293,0.02786290322580645,1.6463709677419356,20.60649193548387,0.5202016129032258,1.6310483870967742,1.8929838709677418,0.7275806451612903
Quezon City,3.217741935483871,1249.2756451612902,9.598790322580646,27.386693548387097,28.276895161290323,19.99008064516129,51.76032258064516,66.96725806451613,9.913266129032257
Roxas,1.5403225806451613,432.3885887096774,0.132258064516129,4.482943548387096,22.479798387096775,0.6804838709677419,11.144233870967742,12.386572580645161,5.828830645161291
Sagay,1.1008064516129032,301.08112903225805,0.03536290322580645,1.7198387096774193,32.83483870967742,0.6241129032258065,3.8393548387096774,4.793709677419354,1.0147177419354838
Samal,1.6814516129032258,464.5149193548387,0.49004032258064517,8.003629032258065,28.222137096774194,2.4331451612903225,15.952177419354838,18.2025,3.4918951612903224
San Carlos,2.4475806451612905,706.186814516129,1.1668951612903224,10.916612903225808,27.762459677419354,2.259879032258065,26.463870967741936,28.83975806451613,3.6858467741935486
San Fernando,1.4556451612903225,318.5171370967742,0.07564516129032259,2.265403225806452,50.62584677419355,1.4305645161290323,9.137016129032258,10.399758064516128,0.3682661290322581
San Jose,1.4314516129032258,404.7096370967742,0.07358870967741936,3.082943548387097,23.07483870967742,0.4258064516129032,8.992056451612903,10.09399193548387,2.769838709677419
San Jose del Monte,2.4838709677419355,716.8464919354839,1.7874193548387096,15.202862903225807,29.081451612903226,6.584072580645161,28.034717741935484,38.524677419354845,8.157741935483871
San Juan,1.2983870967741935,315.1864516129032,0.030564516129032257,1.7025806451612904,40.665282258064515,0.44653225806451613,7.043709677419354,7.567822580645161,1.6458870967741936
